"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"695790","CR-0000098855","0","1","0","0","23-249-0072","False","False","220.0","9/6/2023 3:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","108426","SEVENTH ST","YOUNGER ST","37.35817154","-121.8983347"
"711608","CR-0000101568","0","0","0","0","23-362-0853","False","False","360.0","12/28/2023 9:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","","False","True","59916","FIFTH ST","SEVENTH ST","37.36207154","-121.9012779"
"696169","CR-0000099312","0","0","0","0","23-094-0570","False","False","171.0","4/4/2023 2:27:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","45792","CROCKER DR","VERA LN","37.26293949","-121.8108772"
"690541","CR-0000096662","0","0","0","0","23-003-0731","False","False","0.0","1/3/2023 6:29:00 PM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light Not Functioning","Unknown","Controls Not Functioning","Cloudy","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","45792","CROCKER DR","VERA LN","37.26293949","-121.8108772"
"712049","CR-0000101237","0","0","0","0","23-330-0067","False","False","33.0","11/26/2023 1:10:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Unknown","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","105951","SAN ANTONIO ST","THIRTY THIRD ST","37.34797817","-121.8566379"
"691387","CR-0000097636","0","0","0","0","23-063-0419","False","False","45.0","3/4/2023 3:28:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Rain","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","True","6060","ALUM ROCK AV","MCCREERY AV","37.35459797","-121.8517537"
"699044","CR-0000100350","2","1","0","0","23-185-0678","False","False","0.0","7/4/2023 8:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","West Of","","False","True","6060","ALUM ROCK AV","MCCREERY AV","37.35459797","-121.8517537"
"715914","CR-0000101903","0","0","0","0","23-322-0364","False","False","24.0","11/18/2023 10:46:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","62248","FOREST AV","WABASH AV","37.32694317","-121.9270938"
"695964","CR-0000099097","0","0","0","0","23-213-1008","False","False","93.0","8/1/2023 10:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","22934","BOYSEA DR","ROBB DR","37.26059496","-121.8887489"
"691087","CR-0000097260","1","0","0","0","23-041-0166","False","False","0.0","2/10/2023 7:14:00 AM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","PED","False","True","89836","MCLAUGHLIN AV","PANOCHE AV","37.33072504","-121.8516975"
"711806","CR-0000101514","0","0","0","0","23-134-4002","False","True","60.0","5/13/2023 9:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","17808","BERRYWOOD DR","ROYCE DR","37.35747357","-121.8638722"
"696195","CR-0000099339","2","0","0","0","23-115-0126","False","False","0.0","4/25/2023 7:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Overturned","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","99087","PARKMOOR AV","RACE ST","37.31657865","-121.910961"
"699121","CR-0000100437","0","0","0","0","23-153-0376","False","False","70.0","6/2/2023 11:46:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","106017","SAN ANTONIO ST","TWENTY SECOND ST","37.34296837","-121.8665547"
"691299","CR-0000097544","0","0","0","0","23-060-0152","False","False","0.0","3/1/2023 7:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"696443","CR-0000099620","0","0","0","0","23-112-0385","False","False","108.0","4/22/2023 8:45:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","60598","FIRST ST","SANTA CLARA ST","37.33616754","-121.8905658"
"695891","CR-0000099010","0","0","0","0","23-213-0056","False","False","35.0","8/1/2023 1:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Other","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","83764","LIGHTSTON AL","SANTA CLARA ST","37.33569893","-121.8915568"
"711939","CR-0000101516","0","0","0","0","23-135-4000","False","True","0.0","5/14/2023 9:08:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","70157","HANCHETT AV/SHASTA AV","PARK AV","37.329002","-121.9180804"
"712034","CR-0000101076","0","0","0","0","23-295-0657","False","False","0.0","10/22/2023 4:00:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Rain","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","41139","COE AV","LINCOLN AV","37.31241588","-121.9039229"
"695828","CR-0000098893","0","0","0","0","23-093-0250","False","False","0.0","4/3/2023 8:17:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","56990","EMPIRE ST","TWENTY FIRST ST","37.35426587","-121.8770834"
"696019","CR-0000099154","0","0","0","0","23-200-0207","False","False","120.0","7/19/2023 8:23:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","56990","EMPIRE ST","TWENTY FIRST ST","37.35426587","-121.8770834"
"712006","CR-0000101012","0","0","0","0","23-248-1011","False","False","557.0","9/5/2023 9:46:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","112640","TWENTY THIRD ST","WILLIAM ST","37.34083194","-121.863085"
"695839","CR-0000098904","0","0","0","0","23-094-0387","True","False","74.0","4/1/2023 12:00:00 AM","No Pedestrians Involved","Unknown","No Unusual Conditions","Unknown","Violation Driver 1","No Controls Present/Factor","Unknown","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","North Of","SIGN","False","True","112640","TWENTY THIRD ST","WILLIAM ST","37.34083194","-121.863085"
"715976","CR-0000101739","0","0","0","0","23-243-9704","False","True","51.0","8/30/2023 9:41:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Rear End","Non-Related","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","North Of","","False","True","4531","ALMADEN BL","SAN FERNANDO ST","37.33223933","-121.8935871"
"699065","CR-0000100371","0","1","0","0","23-336-0617","False","False","378.0","12/2/2023 5:40:00 PM","Crossing - Not In Crosswalk","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","East","West","South Of","PED","True","True","4080","ALMA AV","FIRST ST/MONTEREY RD","37.31641347","-121.8739533"
"695807","CR-0000098872","0","1","0","0","23-266-0773","False","False","57.0","9/23/2023 9:06:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","North Of","BIKE","False","True","42415","COMMERCIAL ST","TENTH ST","37.36216993","-121.8970434"
"696219","CR-0000099364","0","0","0","0","23-117-0737","False","False","150.0","4/27/2023 6:19:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","97173","OLD BAYSHORE HW","TENTH ST","37.36697124","-121.9003167"
"699469","CR-0000100788","0","0","0","0","23-201-0159","False","False","0.0","7/20/2023 7:03:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","14992","BAYSHORE FR","OLD BAYSHORE HW","37.3689795","-121.9080837"
"695847","CR-0000098912","0","0","0","0","23-105-0273","False","False","283.0","4/15/2023 10:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","22880","BOYNTON AV","UNDERWOOD DR","37.30987933","-121.965951"
"712134","CR-0000101230","0","0","0","0","23-333-0090","True","False","0.0","11/29/2023 3:25:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","LIGHT POLE","True","True","104280","RIVER OAKS PW","SEELEY AV","37.39902927","-121.9220526"
"691224","CR-0000097447","0","0","0","0","23-052-0282","False","False","300.0","2/21/2023 2:40:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","130460","IVY GLEN DR","DAHLIA CT/PORT WY","37.38089521","-121.8620855"
"699022","CR-0000100327","1","0","0","0","23-289-0755","False","False","0.0","10/16/2023 4:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","54834","EIGHTH ST","KEYES ST","37.32321844","-121.8708777"
"690568","CR-0000096689","0","0","0","0","23-023-0180","False","False","84.0","1/23/2023 1:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light Not Functioning","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","77516","JUDITH ST","TRADEWINDS DR","37.2537183","-121.8259115"
"696112","CR-0000099252","0","0","0","0","23-238-0168","False","False","0.0","8/26/2023 5:01:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","17930","BESWICK DR","BLOSSOM HILL RD","37.25129932","-121.8090904"
"697595","CR-0000099841","1","0","0","0","23-287-0612","False","False","307.0","10/14/2023 4:08:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","44770","COYOTE RD","HOUNDSBROOK WY","37.27949534","-121.8209217"
"699155","CR-0000100473","0","0","0","0","23-155-0120","False","False","489.0","6/4/2023 2:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","59025","FEHREN DR","MONTEREY RD","37.28415396","-121.8414654"
"711560","CR-0000101172","0","0","0","0","23-327-0707","False","False","490.0","11/23/2023 11:18:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","18204","BIEBER DR","LEAN AV","37.24842955","-121.8174566"
"694747","CR-0000098748","0","1","1","0","23-230-1002","False","False","0.0","8/18/2023 10:53:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Overturned","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","138126","BAILEY RD","MONTEREY RD","37.20761927","-121.7300878"
"690622","CR-0000096743","0","0","0","0","23-030-0820","False","False","0.0","1/30/2023 8:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","69101","GUADALUPE PW","TAYLOR ST","37.34683568","-121.9044825"
"690732","CR-0000096869","1","0","0","0","23-033-0686","False","False","48.0","2/2/2023 6:54:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","143987","HOME DEPOT DW","STORY RD","37.35337735","-121.8232716"
"695877","CR-0000098969","0","0","0","0","23-106-0369","False","False","195.0","4/16/2023 11:52:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","143934","DORIS AV","DORIS CT","37.35812839","-121.8265043"
"694049","CR-0000097916","0","0","0","0","23-114-9704","False","True","51.0","3/20/2023 5:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","80717","KOSICH DR","SARATOGA AV","37.28730536","-121.9967781"
"696022","CR-0000099157","0","0","0","0","23-206-1078","False","False","179.0","7/25/2023 11:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","62578","FOSS AV","SAN FERNANDO ST","37.35755591","-121.8408983"
"697571","CR-0000099782","0","0","0","0","23-144-0939","False","False","","5/24/2023 8:22:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"697563","CR-0000099774","0","0","0","0","23-140-0947","False","False","208.0","5/20/2023 10:24:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"696320","CR-0000099476","2","0","0","0","23-290-0744","False","False","0.0","10/17/2023 6:27:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"698871","CR-0000100156","1","0","0","0","23-146-0047","False","False","0.0","5/26/2023 9:36:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"690728","CR-0000096865","1","0","0","0","23-057-0459","False","False","0.0","2/26/2023 2:10:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Cloudy","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","","False","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"690564","CR-0000096685","0","0","0","0","23-023-0492","False","False","0.0","1/23/2023 12:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"712235","CR-0000101679","0","0","0","0","23-140-0241","False","False","0.0","5/19/2023 1:10:00 PM","No Pedestrians Involved","Dry","Construction - Repair Zone","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","89627","MCKEE RD","WHITE RD","37.37510976","-121.8356085"
"694665","CR-0000098698","1","0","0","0","23-234-0439","False","False","295.0","8/22/2023 1:13:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","North","South","North Of","PED","False","True","116478","FIRST ST","HEADQUARTERS DR/VISTA MONTANA","37.41502395","-121.9538017"
"690851","CR-0000096992","0","0","0","0","23-020-0451","False","False","150.0","1/20/2023 1:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","116797","FIRST ST","HOLGER WY/LAMPLIGHTER WY","37.41634904","-121.9559656"
"691241","CR-0000097466","0","0","0","0","23-041-0177","False","False","363.0","2/10/2023 7:25:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","77989","JUNEBERRY CT/MONET CL","SNELL AV","37.2719114","-121.8366839"
"712109","CR-0000101397","0","0","0","0","23-310-0561","False","False","69.0","11/6/2023 2:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","68507","GREENGATE DR","HAVENWOOD DR","37.39385538","-121.8666013"
"699023","CR-0000100329","1","0","0","0","23-296-0335","False","False","0.0","10/23/2023 10:39:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","100760","PIEDMONT RD","SIERRA RD","37.39979295","-121.8469252"
"694519","CR-0000098513","0","1","0","0","23-167-0824","False","False","281.0","6/16/2023 6:54:00 PM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","Unknown","Unknown","South Of","PED","False","True","86008","LUNDY AV","HOSTETTER RD/MURPHY AV","37.38735335","-121.8860541"
"715930","CR-0000101932","0","0","0","0","23-231-0131","False","False","27.0","8/19/2023 3:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Unknown","Head On","Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","144170","SOUTHWEST EX","ST STEPHENS DR","37.309728","-121.918482"
"712031","CR-0000101015","0","0","0","0","23-250-0262","False","False","22.0","9/7/2023 9:21:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","23880","BRANHAM LN","MERIDIAN AV","37.25541403","-121.8983436"
"711631","CR-0000101396","0","0","0","0","23-306-0316","False","False","0.0","11/2/2023 10:41:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","16235","BELLINGHAM DR","MCLAUGHLIN AV","37.30755384","-121.8291485"
"694170","CR-0000097886","0","0","1","0","23-098-0149","False","False","51.0","4/8/2023 3:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","Controls Functioning","Clear","Other","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","True","144085","MALECH RD","METCALF RD","37.23030293","-121.7468413"
"696451","CR-0000099628","0","0","0","0","23-110-0416","False","False","0.0","4/20/2023 12:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Violation Driver 1","Unknown","Unknown","Head On","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","94434","MT STANLEY WY","MT WILSON DR","37.35534772","-121.8061372"
"696280","CR-0000099436","1","0","0","0","23-133-0393","False","False","0.0","5/13/2023 12:37:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Scooter Motorized","Not Applicable","Not Applicable","At","Motorized Scooter","False","True","106545","SAN GREGORIO WY","SENTER RD","37.28053286","-121.8234186"
"695810","CR-0000098875","1","0","0","0","23-265-0927","False","False","0.0","9/22/2023 9:21:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","23913","BRANHAM LN","MONTEREY RD","37.26746986","-121.8219521"
"715909","CR-0000101907","0","0","0","0","23-146-9708","False","True","0.0","5/23/2023 7:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Unknown","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","17940","BESWICK DR/RALEIGH RD","COTTLE RD","37.24596422","-121.8039438"
"699403","CR-0000100732","0","0","0","0","23-194-0253","False","False","","7/12/2023 8:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","4850","ALMADEN EX","RAJKOVICH WY/VIA VALIENTE","37.20938701","-121.8462965"
"711974","CR-0000100917","1","0","0","0","23-308-0645","False","False","255.0","11/4/2023 6:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","39247","CHYNOWETH AV","SNELL AV","37.25877166","-121.8309059"
"699040","CR-0000100346","1","0","0","0","23-189-0841","False","False","0.0","7/8/2023 8:45:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PED","False","True","79683","KING RD","VIRGINIA PL/VOLLMER WY","37.34560225","-121.848614"
"712247","CR-0000101693","0","0","0","0","23-330-0608","False","False","265.0","11/26/2023 6:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","39456","CINDERELLA LN","NOTTOWAY AV","37.34605063","-121.8387566"
"696120","CR-0000099262","0","0","0","0","23-233-0134","False","False","73.0","8/21/2023 4:43:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","39401","CINDERELLA LN","DIADEM DR","37.3483314","-121.8350834"
"696222","CR-0000099367","0","0","0","0","23-116-0015","False","False","227.0","4/26/2023 12:10:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","39423","CINDERELLA LN","JACKSON AV","37.34882681","-121.8343691"
"711855","CR-0000101534","0","0","0","0","23-336-0314","False","False","0.0","12/2/2023 10:51:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","CURB/WALL","True","True","93796","MT BLANC WY","MT RAINIER DR","37.34907877","-121.8078509"
"696020","CR-0000099155","0","0","0","0","23-200-0129","False","False","90.0","7/19/2023 6:18:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","True","95875","NINETEENTH ST","WASHINGTON ST","37.35123489","-121.8773576"
"711718","CR-0000100984","0","0","0","0","23-246-0581","False","False","93.0","9/3/2023 5:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","62875","FOURTH ST","HEDDING ST","37.35487536","-121.9002284"
"690766","CR-0000096904","1","0","0","0","23-024-0539","False","False","0.0","1/24/2023 2:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","32339","CAPITOL AV","GAY AV","37.36679483","-121.8397737"
"690821","CR-0000096960","0","0","0","0","23-020-0928","False","False","120.0","1/20/2023 6:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","51358","DOBERN AV","SONI CT","37.35306291","-121.8360756"
"690621","CR-0000096742","0","0","0","0","23-020-0372","False","False","51.0","1/19/2023 2:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","100550","PHELAN AV","TENTH ST","37.31569664","-121.8624212"
