Latitude,Longitude,typeofdata
37.3002965,-121.8209328,police
37.3490811,-121.807862,police
37.3658007,-121.8280016,police
37.349528,-121.8578106,police
37.3291009,-121.8795732,police
37.3055892,-121.8715456,police
37.3675549,-121.8465983,police
37.3738927,-121.8730823,police
37.3331257,-121.8377699,police
37.3443368,-121.8416866,police
37.3398996,-121.8430375,police
37.3049951,-121.8352121,police
37.3146396,-121.8720604,police
37.2408893,-121.8877631,police
37.3203586,-121.9485208,police
37.3708758,-121.9156123,police
37.2570076,-121.875907,police
37.26261640000001,-121.901194,police
37.3311101,-121.8128426,police
37.3094937,-121.8484682,police
37.3331114,-121.8753947,police
37.2497124,-121.7923794,police
37.3232725,-121.9145712,police
37.2769931,-121.8420742,police
37.3375786,-121.919379,police
37.3168855,-121.8857712,police
37.2488947,-121.8794573,police
37.3708758,-121.9156123,police
37.3191,-121.876028,police
37.3233683,-121.8991956,police
37.3325935,-121.8764465,police
37.3656765,-121.8434501,police
37.31037990000001,-121.9319086,police
37.2613477,-121.8043186,police
37.2925802,-121.9881879,police
37.2572451,-121.8040713,police
37.3421667,-121.819594,police
37.25711100000001,-121.7931223,police
37.3056981,-121.8895133,police
37.3187046,-121.9529044,police
37.3536276,-121.8906798,police
37.3468125,-121.8555538,police
37.3124094,-121.8748313,police
37.3435773,-121.8792468,police
37.2955812,-121.9306254,police
37.3398996,-121.8430375,police
37.3698336,-121.9100165,police
37.3758704,-121.8709345,police
37.3166915,-121.9144622,police
37.3060556,-122.0321806,police
37.2981631,-121.9496088,police
37.2971009,-121.8546072,police
37.3050954,-121.9098374,police
37.3294532,-121.8450772,police
37.3107438,-121.9774453,police
37.24632460000001,-121.9312832,police
37.3478263,-121.8421015,police
37.3039935,-121.9756154,police
37.2696735,-121.9050583,police
37.3371625,-121.89333,police
37.256803,-121.8041013,police
37.27396239999999,-121.8454951,police
37.2473394,-121.7858637,police
37.3256289,-121.8139115,police
37.3947512,-121.843971,police
37.2818353,-121.9089311,police
37.3421752,-121.8391749,police
37.3554327,-121.8040496,police
37.3700908,-121.8428454,police
37.2994539,-121.8395291,police
37.3084794,-121.9010903,police
37.256803,-121.8041013,police
37.3128992,-121.8215446,police
37.2779562,-121.835084,police
37.310795,-121.9137878,police
37.3123137,-121.921107,police
37.311058,-121.9081496,police
37.252479,-121.8388501,police
37.3209382,-121.8370544,police
37.2478953,-121.8552945,police
37.332855,-121.8878331,police
37.3544199,-121.8356877,police
37.3030897,-121.8071474,police
37.3302435,-121.9437138,police
37.2733764,-121.849567,police
37.3109843,-121.8780078,police
37.3033836,-121.8442118,police
37.3133217,-121.8779571,police
37.2707242,-121.905813,police
37.3055055,-121.845169,police
37.3036857,-121.8434448,police
37.2943128,-121.9223047,police
37.3525873,-121.8243465,police
37.2484226,-121.8041127,police
37.2765928,-121.9097676,police
37.3342435,-121.8946583,police
37.3231761,-121.9641972,police
37.3348426,-121.8881228,police
37.3513265,-121.8273215,police
37.37307759999999,-121.8935269,police
37.3799108,-121.9091331,police
37.3780005,-121.8689311,police
37.3561818,-121.9026358,police
37.3525873,-121.8243465,police
37.2483423,-121.8735165,police
37.3150795,-121.8365373,police
37.3159403,-121.9183136,police
37.3282914,-121.8760889,police
37.27892610000001,-121.8683768,police
37.3349603,-121.8714994,police
37.2513828,-121.8307781,police
37.3647389,-121.8916795,police
37.2831967,-121.823875,police
37.3231376,-121.9700468,police
37.3205214,-121.7926111,police
37.352911,-121.8555667,police
37.2488947,-121.8794573,police
37.2251594,-121.7727994,police
37.3713195,-121.9166775,police
37.3254549,-121.7995552,police
37.3094937,-121.8484682,police
37.28776330000001,-121.827842,police
37.3550222,-121.8313176,police
37.2885693,-121.8436754,police
37.3159283,-121.7861977,police
37.3303561,-121.8885385,police
37.3311101,-121.8128426,police
37.3275639,-121.8181004,police
37.33874,-121.8852525,police
37.3230802,-121.9472448,police
37.3226089,-121.9500287,police
37.3376652,-121.8396551,police
37.3286268,-121.8763296,police
37.3136006,-121.7740862,police
37.3197021,-121.8808898,police
37.3376652,-121.8396551,police
37.3231306,-121.8794369,police
37.3270451,-121.9371331,police
37.3101686,-121.8133671,police
37.3751135,-121.8356205,police
37.2072099,-121.8696531,police
37.2821877,-121.8237767,police
37.3254326,-121.9317516,police
37.3679569,-121.880655,police
37.2884898,-121.8437907,police
37.3708758,-121.9156123,police
37.3235754,-121.9058823,police
37.2799312,-121.8645116,police
37.3423295,-121.8236556,police
37.3943218,-121.8588009,police
37.3233014,-121.9458487,police
37.2706303,-121.9835507,police
37.3455722,-121.8832829,police
37.3189328,-121.8822276,police
37.3189328,-121.8822276,police
37.3189328,-121.8822276,police
37.25704770000001,-121.870574,police
37.3249759,-121.7968991,police
37.2613861,-121.9326487,police
37.3074933,-121.8176542,police
37.3237923,-121.906065,police
37.2875638,-121.8447633,police
37.274216,-121.9272279,police
37.3984023,-121.8492363,police
37.3427467,-121.8069513,police
37.3410746,-121.907839,police
37.3320649,-121.873202,police
37.3160007,-121.8772246,police
37.3702414,-121.8429942,police
37.3156297,-121.8875089,police
37.3495947,-121.8204418,police
37.4155647,-121.8747618,police
37.3708758,-121.9156123,police
37.3147849,-121.8638197,police
37.3966448,-121.8454549,police
37.2984412,-121.8227918,police
37.2433193,-121.7996494,police
37.403797,-121.8821655,police
37.2609575,-121.8759085,police
37.24255540000001,-121.875061,police
37.311152,-121.8958428,police
37.2443658,-121.8945468,police
37.3158903,-121.9758611,police
37.2892033,-121.8463869,police
37.3010457,-121.97028,police
37.3079395,-121.84754,police
37.3233014,-121.9458487,police
37.3200016,-121.892954,police
37.3153525,-121.8979808,police
37.346184,-121.8198912,police
37.3094937,-121.8484682,police
37.33874,-121.8852525,police
37.3225644,-121.9375449,police
37.3343122,-121.8892396,police
37.3755824,-121.9193405,police
37.3249759,-121.7968991,police
37.3045543,-122.0321742,police
37.3720887,-121.8386667,police
37.2577643,-121.875982,police
37.3084506,-121.9673167,police
37.3539397,-121.822478,police
37.2944165,-121.9317626,police
37.3233014,-121.9458487,police
37.3525873,-121.8243465,police
37.3132451,-121.8436492,police
37.3411982,-121.8800121,police
37.2997398,-121.8026158,police
37.2938201,-121.9766529,police
37.3319272,-121.9345967,police
37.3229076,-121.8248007,police
37.2964853,-121.8072068,police
37.3223091,-121.8258528,police
37.3084428,-121.8658883,police
37.33874,-121.8852525,police
37.344633,-121.8032625,police
37.266035,-121.8365709,police
37.2525795,-121.856886,police
37.3561899,-121.8191132,police
37.255949,-121.8395417,police
37.3483204,-121.9060533,police
37.3483204,-121.9060533,police
37.33125649999999,-121.9117177,police
37.3172962,-121.8850674,police
37.3010845,-121.9255001,police
37.33125649999999,-121.9117177,police
37.2497124,-121.7923794,police
37.3470113,-121.8677625,police
37.3259953,-121.7949871,police
37.4141535,-121.8689318,police
37.3293716,-121.8906066,police
37.2534734,-121.8754995,police
37.4043767,-121.902792,police
37.3203724,-121.8289935,police
37.3582371,-121.8603829,police
37.3544377,-121.8623034,police
37.3521798,-121.9056578,police
37.2501949,-121.8794261,police
37.3548543,-121.8400377,police
37.33874,-121.8852525,police
37.3652177,-121.8197716,police
37.3357719,-121.9217186,police
37.3067763,-121.8998877,police
37.3162728,-121.9500402,police
37.2602201,-121.8102612,police
37.3561899,-121.8191132,police
37.2991362,-121.8918487,police
37.3316419,-121.9119868,police
37.3172758,-121.9227297,police
37.28945350000001,-121.8375362,police
37.3470113,-121.8677625,police
37.3371651,-121.8933318,police
37.2679346,-121.9166399,police
37.3372982,-121.826951,police
37.3048056,-121.8088253,police
37.3708758,-121.9156123,police
37.322727,-121.87193,police
37.2678119,-121.830828,police
37.3212384,-121.8296926,police
37.2772305,-121.8338352,police
37.3316893,-121.9066293,police
37.3316893,-121.9066293,police
37.343723,-121.8376462,police
37.3311101,-121.8128426,police
37.3196628,-121.920508,police
37.3398236,-121.8431484,police
37.3203408,-121.8779398,police
37.3410746,-121.907839,police
37.32491777,-121.7969574,traffic
37.26168754,-121.8309082,traffic
37.24728967,-121.8761771,traffic
37.24690623,-121.8776661,traffic
37.32671162,-121.7948844,traffic
37.35830462,-121.8352961,traffic
37.32821739,-121.8455087,traffic
37.34209343,-121.8780864,traffic
37.34119288,-121.8799863,traffic
37.34119288,-121.8799863,traffic
37.34119288,-121.8799863,traffic
37.34119288,-121.8799863,traffic
37.36109555,-121.8380466,traffic
37.36109555,-121.8380466,traffic
37.36109555,-121.8380466,traffic
37.34952368,-121.8461384,traffic
37.34300808,-121.8276704,traffic
37.32335793,-121.9375303,traffic
37.32237123,-121.8258931,traffic
37.32237123,-121.8258931,traffic
37.32237123,-121.8258931,traffic
37.32381888,-121.8237524,traffic
37.38367353,-121.8557307,traffic
37.38367353,-121.8557307,traffic
37.38764208,-121.850844,traffic
37.38788138,-121.855496,traffic
37.32069194,-121.8835248,traffic
37.37590836,-121.8709996,traffic
37.28033779,-121.912319,traffic
37.41978337,-121.9396751,traffic
37.23140304,-121.8390802,traffic
37.37875191,-121.8519149,traffic
37.37875191,-121.8519149,traffic
37.32049837,-121.8816703,traffic
37.33868435,-121.7852016,traffic
37.3374309,-121.8786072,traffic
37.33087334,-121.8883885,traffic
37.32810318,-121.89428,traffic
37.23700191,-121.8011327,traffic
37.24586489,-121.801117,traffic
37.26084698,-121.8024017,traffic
37.33919221,-121.8841909,traffic
37.33919221,-121.8841909,traffic
37.32688312,-121.8338587,traffic
37.31718989,-121.9461628,traffic
37.245899,-121.859946,traffic
37.28284395,-121.8288068,traffic
37.33036546,-121.8477842,traffic
37.28208077,-121.8172403,traffic
37.318332,-121.830391,traffic
37.318332,-121.830391,traffic
37.24721564,-121.888028,traffic
37.2957854,-122.01226,traffic
37.27791855,-121.835128,traffic
37.27791855,-121.835128,traffic
37.27791855,-121.835128,traffic
37.27245342,-121.8289977,traffic
37.27245342,-121.8289977,traffic
37.33769492,-121.9435327,traffic
37.32452453,-121.805675,traffic
37.32452453,-121.805675,traffic
37.31839666,-121.9840575,traffic
37.31520968,-121.8756919,traffic
37.31840404,-121.9830771,traffic
37.30142851,-121.922858,traffic
37.37238494,-121.8416754,traffic
37.34270686,-121.8069843,traffic
37.34769258,-121.8024016,traffic
37.28355184,-121.8658949,traffic
37.26817765,-121.8078784,traffic
37.27442581,-121.8603111,traffic
37.27442581,-121.8603111,traffic
37.25007315,-121.7870319,traffic
37.2617488,-121.922321,traffic
37.27275519,-121.8692464,traffic
37.28853048,-121.8436938,traffic
37.29342064,-121.8332141,traffic
37.29342064,-121.8332141,traffic
37.29342064,-121.8332141,traffic
37.29342064,-121.8332141,traffic
37.29342064,-121.8332141,traffic
37.29342064,-121.8332141,traffic
37.3058921,-121.8125029,traffic
37.23066642,-121.8841391,traffic
37.28392601,-121.8341384,traffic
37.27880577,-121.8215282,traffic
37.24854635,-121.8087431,traffic
37.30962301,-121.831148,traffic
37.29043188,-121.8481507,traffic
37.37325246,-121.9182198,traffic
37.34095175,-121.9035035,traffic
37.34095175,-121.9035035,traffic
37.28644256,-121.8614897,traffic
37.26800778,-121.8499724,traffic
37.30176436,-121.8266317,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.33990368,-121.843109,traffic
37.29159376,-121.8289347,traffic
37.27575609,-121.8772875,traffic
37.30796734,-121.8168639,traffic
37.40197769,-121.827036,traffic
37.38886536,-121.8517942,traffic
37.29433327,-121.9316738,traffic
37.29433327,-121.9316738,traffic
37.30233151,-121.8179326,traffic
37.30233151,-121.8179326,traffic
37.30233151,-121.8179326,traffic
37.33134983,-121.8406873,traffic
37.3238552,-121.8084406,traffic
37.3238552,-121.8084406,traffic
37.3238552,-121.8084406,traffic
37.33224686,-121.8392444,traffic
37.25372552,-121.8248927,traffic
37.25717433,-121.7931136,traffic
37.25717433,-121.7931136,traffic
37.28055295,-121.8491247,traffic
37.31619116,-121.8079511,traffic
37.38929563,-121.863386,traffic
37.33196477,-121.9345602,traffic
37.33196477,-121.9345602,traffic
37.24577935,-121.830451,traffic
37.39709378,-121.9242377,traffic
37.24302226,-121.8397176,traffic
37.27297999,-121.744347,traffic
37.25593562,-121.8395339,traffic
37.31630581,-121.8270497,traffic
37.31630581,-121.8270497,traffic
37.36088477,-121.8121746,traffic
37.32478137,-121.8223266,traffic
37.42201713,-121.861097,traffic
37.39518581,-121.8570093,traffic
37.38425482,-121.8826166,traffic
37.39657295,-121.845405,traffic
37.28621988,-121.7747157,traffic
37.30959012,-121.8846722,traffic
37.32463003,-121.8762341,traffic
37.32270574,-121.8802893,traffic
37.33546553,-121.8920544,traffic
37.33546553,-121.8920544,traffic
37.33546553,-121.8920544,traffic
37.32405739,-121.8815439,traffic
37.31903541,-121.8464438,traffic
37.34346951,-121.9285908,traffic
37.31608842,-121.9501178,traffic
37.31608842,-121.9501178,traffic
37.31608842,-121.9501178,traffic
37.32335832,-121.9433289,traffic
37.32335832,-121.9433289,traffic
37.30569425,-121.9961836,traffic
37.30569425,-121.9961836,traffic
37.32576133,-121.8985,traffic
37.33423954,-121.8946343,traffic
37.31892515,-121.8822107,traffic
37.31892515,-121.8822107,traffic
37.31892515,-121.8822107,traffic
37.31892515,-121.8822107,traffic
37.31802647,-121.880577,traffic
37.33840063,-121.8942427,traffic
37.3700358,-121.8316406,traffic
37.30832738,-121.9687732,traffic
37.32050864,-121.9501548,traffic
37.31757597,-121.9433113,traffic
37.32922048,-121.8239902,traffic
37.32563194,-121.8278954,traffic
37.32712864,-121.8270759,traffic
37.32712864,-121.8270759,traffic
37.2505828,-121.8713866,traffic
37.32619757,-121.8284533,traffic
37.32891415,-121.8499274,traffic
37.26922099,-121.8889883,traffic
37.32761519,-121.8181404,traffic
37.31782415,-121.8179736,traffic
37.29865743,-121.9840704,traffic
37.36525882,-121.85012,traffic
37.34391259,-121.81708,traffic
37.25040965,-121.8665501,traffic
37.25040965,-121.8665501,traffic
37.28888382,-121.881093,traffic
37.31521757,-121.7732313,traffic
37.30161772,-121.8950341,traffic
37.34465826,-121.826755,traffic
37.34383475,-121.8250822,traffic
37.35857591,-121.8213407,traffic
37.35795267,-121.8319245,traffic
37.35795267,-121.8319245,traffic
37.31335371,-121.9214388,traffic
37.33529483,-121.8965375,traffic
37.33728149,-121.8968856,traffic
37.32101837,-121.9084996,traffic
37.32101837,-121.9084996,traffic
37.32155745,-121.8043672,traffic
37.32776015,-121.8324466,traffic
37.32776015,-121.8324466,traffic
37.32824882,-121.8388024,traffic
37.35900519,-121.8297014,traffic
37.35749722,-121.8287321,traffic
37.33002344,-121.885984,traffic
37.3310179,-121.8838815,traffic
37.3310179,-121.8838815,traffic
37.32893678,-121.8860496,traffic
37.31070169,-121.9194218,traffic
37.34001438,-121.897958,traffic
37.34001438,-121.897958,traffic
37.30385017,-121.9225267,traffic
37.33936073,-121.8238998,traffic
37.31783367,-121.8840972,traffic
37.33750923,-121.8961105,traffic
37.33750923,-121.8961105,traffic
37.2363626,-121.9035229,traffic
37.26731422,-121.9192858,traffic
37.29759604,-121.9226885,traffic
37.33051989,-121.8849343,traffic
37.31696715,-121.8821753,traffic
37.31696715,-121.8821753,traffic
37.34898046,-121.8469437,traffic
37.34680294,-121.8270195,traffic
37.34766683,-121.8332852,traffic
37.351914,-121.831363,traffic
37.34666781,-121.8378442,traffic
37.28972745,-121.8295424,traffic
37.31561618,-121.8280733,traffic
37.33797879,-121.8377552,traffic
37.33669208,-121.8399902,traffic
37.33709786,-121.8391612,traffic
37.33958112,-121.8347374,traffic
37.33849374,-121.8336804,traffic
37.2673037,-121.9253994,traffic
37.33694556,-121.8755154,traffic
37.35073995,-121.807924,traffic
37.32342761,-121.9238054,traffic
37.3235005,-121.9114077,traffic
37.37440206,-121.8808798,traffic
37.32348887,-121.9137468,traffic
37.32347885,-121.9154956,traffic
37.32347885,-121.9154956,traffic
37.32344457,-121.9205209,traffic
37.32345338,-121.9189756,traffic
37.30153937,-121.8642648,traffic
37.35336943,-121.903458,traffic
37.35946332,-121.907921,traffic
37.36173667,-121.9096372,traffic
37.36134155,-121.9104631,traffic
37.33534433,-121.8978178,traffic
37.32944567,-121.9464292,traffic
37.33024136,-121.9468743,traffic
37.2973667,-121.9858215,traffic
37.3087455,-121.9636246,traffic
37.30856945,-121.9659385,traffic
37.32622227,-121.9062047,traffic
37.3381833,-121.8863234,traffic
37.33967153,-121.8874352,traffic
37.33185832,-121.9038123,traffic
37.33181787,-121.9047284,traffic
37.33583168,-121.8860285,traffic
37.35113575,-121.8590404,traffic
37.35113575,-121.8590404,traffic
37.30549824,-121.7595028,traffic
37.33193944,-121.9021806,traffic
37.33193944,-121.9021806,traffic
37.33193944,-121.9021806,traffic
37.33158485,-121.9098896,traffic
37.33410149,-121.90043,traffic
37.33575531,-121.9217083,traffic
37.25643565,-121.8092778,traffic
37.29711025,-121.8817022,traffic
37.29711025,-121.8817022,traffic
37.31487586,-121.9059646,traffic
37.34069264,-121.8810382,traffic
37.3386961,-121.8852476,traffic
37.30485625,-121.8713388,traffic
37.34701486,-121.7892848,traffic
37.27108648,-121.8185514,traffic
37.28393417,-121.8358701,traffic
37.25834266,-121.8789815,traffic
37.25834266,-121.8789815,traffic
37.31728322,-121.9237933,traffic
37.25119728,-121.8830999,traffic
37.25049406,-121.8777606,traffic
37.25002955,-121.8790529,traffic
37.3756241,-121.8509405,traffic
37.37375738,-121.8375903,traffic
37.38172662,-121.8552202,traffic
37.31636152,-121.9267566,traffic
37.34699973,-121.8677382,traffic
37.34788576,-121.8658815,traffic
37.31996861,-121.9057746,traffic
37.26997774,-121.9085481,traffic
37.26967531,-121.904394,traffic
37.28984291,-121.8876904,traffic
37.28984291,-121.8876904,traffic
37.28984291,-121.8876904,traffic
37.36317568,-121.8558802,traffic
37.26661003,-121.9253921,traffic
37.31960788,-121.923812,traffic
37.3227344,-121.908618,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.30359396,-121.8611779,traffic
37.29512049,-121.8724806,traffic
37.29512049,-121.8724806,traffic
37.30733597,-121.8912764,traffic
37.33419365,-121.8514613,traffic
37.33419365,-121.8514613,traffic
37.33419365,-121.8514613,traffic
37.30668567,-121.9218358,traffic
37.31183683,-121.9175095,traffic
37.3137575,-121.8652461,traffic
37.3137575,-121.8652461,traffic
37.3137575,-121.8652461,traffic
37.37194752,-121.8556924,traffic
37.32474523,-121.8677353,traffic
37.27451913,-121.8546429,traffic
37.34879827,-121.8549221,traffic
37.34952439,-121.8577941,traffic
37.34794198,-121.8589321,traffic
37.34875263,-121.8572176,traffic
37.34630949,-121.8623634,traffic
37.32617735,-121.9047957,traffic
37.32910052,-121.8795645,traffic
37.35445715,-121.8623015,traffic
37.3668084,-121.8693652,traffic
37.3668084,-121.8693652,traffic
37.36144868,-121.862171,traffic
37.35392656,-121.8567315,traffic
37.35392656,-121.8567315,traffic
37.31511557,-121.8236569,traffic
37.29563659,-121.8085168,traffic
37.31400338,-121.8225876,traffic
37.34204723,-121.8906698,traffic
37.24066922,-121.8925435,traffic
37.37859187,-121.8464899,traffic
37.34184097,-121.8980282,traffic
37.34092807,-121.9006837,traffic
37.33696094,-121.857845,traffic
37.36402485,-121.8916224,traffic
37.34871706,-121.8641341,traffic
37.34871706,-121.8641341,traffic
37.34871706,-121.8641341,traffic
37.29232482,-121.8800742,traffic
37.29232482,-121.8800742,traffic
37.30795852,-121.8476539,traffic
37.30795852,-121.8476539,traffic
37.30795852,-121.8476539,traffic
37.30795852,-121.8476539,traffic
37.3114326,-121.8080686,traffic
37.3114326,-121.8080686,traffic
37.34553624,-121.8617827,traffic
37.31913203,-121.8764641,traffic
37.33854853,-121.8664583,traffic
37.33969279,-121.864764,traffic
37.33969279,-121.864764,traffic
37.34026081,-121.8639254,traffic
37.28914582,-121.8811594,traffic
37.28914582,-121.8811594,traffic
37.28914582,-121.8811594,traffic
37.36699789,-121.9135555,traffic
37.36699789,-121.9135555,traffic
37.36417383,-121.9114501,traffic
37.25116973,-121.8345833,traffic
37.25116973,-121.8345833,traffic
37.27529093,-121.9088592,traffic
37.34692599,-121.8499435,traffic
37.35265459,-121.8467945,traffic
37.23219109,-121.7643087,traffic
37.23687331,-121.8306068,traffic
37.29437324,-121.9226561,traffic
37.29437324,-121.9226561,traffic
37.30253075,-121.9248096,traffic
37.31069305,-121.9242893,traffic
37.25415859,-121.8770997,traffic
37.32670043,-121.8429804,traffic
37.30357039,-121.8547186,traffic
37.35081781,-121.8142978,traffic
37.35130314,-121.8135645,traffic
37.35130314,-121.8135645,traffic
37.34834467,-121.8108619,traffic
37.34834467,-121.8108619,traffic
37.34834467,-121.8108619,traffic
37.25128824,-121.8308378,traffic
37.26606743,-121.8120845,traffic
37.31334289,-121.8137597,traffic
37.29475136,-121.8358369,traffic
37.29616225,-121.8381165,traffic
37.22910441,-121.8304953,traffic
37.31959245,-121.820938,traffic
37.34379805,-121.8468819,traffic
37.34379805,-121.8468819,traffic
37.34379805,-121.8468819,traffic
37.35578706,-121.8470034,traffic
37.34234098,-121.8631772,traffic
37.34234098,-121.8631772,traffic
37.30643317,-121.9500061,traffic
37.33758415,-121.9192726,traffic
37.31710979,-121.918709,traffic
37.35305229,-121.8712096,traffic
37.35238315,-121.8689227,traffic
37.32056079,-121.9886866,traffic
37.35581219,-121.8491892,traffic
37.35581219,-121.8491892,traffic
37.29057653,-121.9146311,traffic
37.29753986,-121.9635343,traffic
37.30950397,-121.9934127,traffic
37.37976768,-121.8673571,traffic
37.24408726,-121.8931375,traffic
37.29301733,-121.8746016,traffic
37.35872192,-121.8153429,traffic
37.35929637,-121.8220241,traffic
37.35163938,-121.8000235,traffic
37.351667,-121.8150659,traffic
37.33011424,-121.8774255,traffic
37.24711975,-121.8555614,traffic
37.337173,-121.8884635,traffic
37.337173,-121.8884635,traffic
37.337173,-121.8884635,traffic
37.33766995,-121.8874011,traffic
37.33915859,-121.8885215,traffic
37.33765529,-121.8916747,traffic
37.24348779,-121.9226541,traffic
37.36846431,-121.9059788,traffic
37.36768528,-121.9025214,traffic
37.36768528,-121.9025214,traffic
37.34189651,-121.9214221,traffic
37.3320527,-121.8817577,traffic
37.32943039,-121.8953348,traffic
37.32444524,-121.8972981,traffic
37.3408937,-121.9203316,traffic
37.35463177,-121.8824155,traffic
37.35463177,-121.8824155,traffic
37.35249065,-121.8808204,traffic
37.27301559,-121.8386101,traffic
37.34413985,-121.7989581,traffic
37.33756976,-121.8420807,traffic
37.36469384,-121.8917097,traffic
37.36469384,-121.8917097,traffic
37.36469384,-121.8917097,traffic
37.30131778,-121.9257723,traffic
37.31069683,-121.9232796,traffic
37.31069683,-121.9232796,traffic
37.31069683,-121.9232796,traffic
37.24677284,-121.772849,traffic
37.32161825,-121.8951823,traffic
37.32656422,-121.8891725,traffic
37.33481662,-121.8881354,traffic
37.3201705,-121.8975896,traffic
37.3201705,-121.8975896,traffic
37.32372827,-121.9060424,traffic
37.29755686,-121.9471434,traffic
37.29503806,-121.9881902,traffic
37.361535,-121.9052098,traffic
37.36338053,-121.9065734,traffic
37.36338053,-121.9065734,traffic
37.36787934,-121.886717,traffic
37.30646802,-121.9479942,traffic
37.24952375,-121.7893532,traffic
37.35384309,-121.8476806,traffic
37.35693676,-121.8468194,traffic
37.35851529,-121.843495,traffic
37.35851529,-121.843495,traffic
37.3595793,-121.8446042,traffic
37.30284709,-121.9800529,traffic
37.31965762,-121.9190115,traffic
37.35008308,-121.8694059,traffic
37.36248591,-121.8651495,traffic
37.36248591,-121.8651495,traffic
37.32880286,-121.859436,traffic
37.32880286,-121.859436,traffic
37.25931261,-121.8019657,traffic
37.25031501,-121.852909,traffic
37.3940221,-121.8333956,traffic
37.31068741,-121.9304667,traffic
37.2804411,-121.8610129,traffic
37.25905821,-121.8762331,traffic
37.34698603,-121.8326472,traffic
37.34698603,-121.8326472,traffic
37.34698603,-121.8326472,traffic
37.34698603,-121.8326472,traffic
37.34528059,-121.8334907,traffic
37.34337348,-121.8316343,traffic
37.35958678,-121.8330629,traffic
37.37135319,-121.8338331,traffic
37.35972973,-121.8900062,traffic
37.30093098,-121.9136105,traffic
37.29811291,-121.9135697,traffic
37.20112869,-121.7364039,traffic
37.35364642,-121.8537828,traffic
37.34235641,-121.9109126,traffic
37.34235641,-121.9109126,traffic
37.34328169,-121.9119297,traffic
37.34519082,-121.87157,traffic
37.32564264,-121.8740988,traffic
37.36017476,-121.8890745,traffic
37.35588825,-121.8858818,traffic
37.29810521,-121.9316777,traffic
37.2977829,-121.9316614,traffic
37.34466889,-121.8940497,traffic
37.33555716,-121.7804217,traffic
37.29481075,-121.8911579,traffic
37.33431142,-121.8891978,traffic
37.32329561,-121.8992588,traffic
37.33104269,-121.7958746,traffic
37.36359592,-121.8327556,traffic
37.36359592,-121.8327556,traffic
37.36236811,-121.8353491,traffic
37.36236811,-121.8353491,traffic
37.36236811,-121.8353491,traffic
37.1674373,-121.6888377,traffic
37.1674373,-121.6888377,traffic
37.31672049,-121.9753335,traffic
37.35181615,-121.9227965,traffic
37.32015115,-121.9724316,traffic
37.32015115,-121.9724316,traffic
37.32332803,-121.9383731,traffic
37.28444696,-121.8249466,traffic
37.30699041,-121.9423967,traffic
37.29242737,-121.9846383,traffic
37.29879495,-121.9544606,traffic
37.29440057,-121.9180737,traffic
37.29444127,-121.9135364,traffic
37.29444127,-121.9135364,traffic
37.24346089,-121.8510948,traffic
37.31765321,-121.7938213,traffic
37.34939057,-121.7992024,traffic
37.32011026,-121.8475085,traffic
37.32506587,-121.8332334,traffic
37.30827349,-121.9711354,traffic
37.31156631,-121.9500663,traffic
37.28348825,-121.8315882,traffic
37.32384389,-121.8322678,traffic
37.33124885,-121.8127559,traffic
37.33124885,-121.8127559,traffic
37.33124885,-121.8127559,traffic
37.33124885,-121.8127559,traffic
37.33124885,-121.8127559,traffic
37.32708069,-121.9360138,traffic
37.33021499,-121.7944207,traffic
37.331104,-121.7895946,traffic
37.24195658,-121.9051294,traffic
37.32022376,-121.8885795,traffic
37.36224773,-121.8247268,traffic
37.36224773,-121.8247268,traffic
37.29854367,-121.9921259,traffic
37.26369933,-121.8067246,traffic
37.25627054,-121.8034319,traffic
37.25627054,-121.8034319,traffic
37.25627054,-121.8034319,traffic
37.26227714,-121.813465,traffic
37.260264,-121.8101455,traffic
37.260264,-121.8101455,traffic
37.26240212,-121.9159399,traffic
37.28763571,-121.918029,traffic
37.25079154,-121.879938,traffic
37.27318371,-121.8867243,traffic
37.27891799,-121.868362,traffic
37.23918955,-121.8957677,traffic
37.32790286,-121.871511,traffic
37.32707611,-121.8751722,traffic
37.32707611,-121.8751722,traffic
37.22590816,-121.7809817,traffic
37.38721437,-121.8468573,traffic
37.31067293,-121.9773396,traffic
37.40199199,-121.9394831,traffic
37.2619032,-121.9018972,traffic
37.32326237,-121.9621764,traffic
37.30755452,-121.8740644,traffic
37.30755452,-121.8740644,traffic
37.31281811,-121.8790895,traffic
37.31281811,-121.8790895,traffic
37.30002084,-121.8665838,traffic
37.30002084,-121.8665838,traffic
37.30002084,-121.8665838,traffic
37.34178766,-121.8172427,traffic
37.29051448,-121.9906184,traffic
37.29909065,-121.9646182,traffic
37.33649594,-121.8953544,traffic
37.32186385,-121.8794499,traffic
37.32186385,-121.8794499,traffic
37.32211824,-121.8845866,traffic
37.32073941,-121.8762261,traffic
37.32023184,-121.8772708,traffic
37.32101475,-121.8786067,traffic
37.30979442,-121.874351,traffic
37.30979442,-121.874351,traffic
37.28148659,-121.8860777,traffic
